user,user_url,comment_date,comment,course_time,star,like
mooc1523940287977,www.icourse163.org/home.htm?userId=1139200525,2018/10/8,不错希望能够把这门语言学透,6,5,0
wsw001,www.icourse163.org/home.htm?userId=1259576,2018/10/8,课程内容丰富，结构清晰，老师个人素质极高，强烈好评,7,5,0
mooc1524104665628,www.icourse163.org/home.htm?userId=1139332835,2018/10/8,老师头型很酷,7,5,0
mooc1536563550604,www.icourse163.org/home.htm?userId=1145288352,2018/10/8,太棒了 本来以为非常难 在老师的带领下慢慢了解了基本的语法 授课方式非常认同,7,5,0
mooc64291473462688030,www.icourse163.org/home.htm?userId=1146700309,2018/10/8,henhao,7,5,0
不但而且听风吟,www.icourse163.org/home.htm?userId=1693801,2018/10/8,很好，努力学习中,7,5,0
小女孩mooc3,www.icourse163.org/home.htm?userId=1020177613,2018/10/8,教学方式方法很好,7,5,0
mooc1530028161636,www.icourse163.org/home.htm?userId=1142246646,2018/10/8,启蒙恩师，大德无以为报,6,5,0
泊晓,www.icourse163.org/home.htm?userId=1019881839,2018/10/8,知识体系很完整，练手方面也考虑的很好,7,5,0
李彤ykt1454113167439,www.icourse163.org/home.htm?userId=1014622077,2018/10/8,清晰有条理，但希望课后题能增加一些难度，形成难度梯度，对深刻理解形成帮助,7,5,0
shipmars,www.icourse163.org/home.htm?userId=6049622,2018/10/8,讲得很好，,7,5,0
m18071956066,www.icourse163.org/home.htm?userId=1952845,2018/10/8,非常基础的python课程，值得学习,6,5,0
熊猫下乡,www.icourse163.org/home.htm?userId=1032607542,2018/10/7,讲解详细，很好入门,7,5,0
自控1班12付梓微,www.icourse163.org/home.htm?userId=1024147687,2018/10/7,老师说的很好~就是自己缺乏毅力去坚持~很推荐~,6,5,0
billhoward,www.icourse163.org/home.htm?userId=815430,2018/10/7,感觉非常好，,7,5,0
GYL201815000239姚成昊,www.icourse163.org/home.htm?userId=1146383385,2018/10/7,还可以哈哈,7,5,0
Yachao-Li,www.icourse163.org/home.htm?userId=1146755630,2018/10/7,课程由浅入深，由简到难。全课程没有多余累赘的词语，介绍程序简明扼要易懂。,7,5,0
彩虹海mooc8,www.icourse163.org/home.htm?userId=1139178678,2018/10/7,"很好,授人以鱼不如授人以渔
",7,5,0
电气少61-2140506080-郭广致,www.icourse163.org/home.htm?userId=1024586057,2018/10/7,真的很赞！！！！！！！！！！！！！！,7,5,0
mooc1512557644664,www.icourse163.org/home.htm?userId=1034305815,2018/10/7,"感觉Python很有意思
",7,5,0
陈福林2016051673,www.icourse163.org/home.htm?userId=1029428430,2018/10/7,嵩天老师讲课好清楚,7,5,0
mooc1535465405983,www.icourse163.org/home.htm?userId=1144487577,2018/10/7,讲课很清晰，但缺少点幽默,7,4,0
国有卫士,www.icourse163.org/home.htm?userId=1019929537,2018/10/7,老师非常有水准，当时要是是这位老师讲的，肯定学习非常有激情。,7,5,0
‭ykt1537893778654,www.icourse163.org/home.htm?userId=1146472342,2018/10/7,让人听得舒服（易于接受），好课！,7,5,0
良小听,www.icourse163.org/home.htm?userId=1027906548,2018/10/7,很好，老师讲的很棒,7,5,0
大意不得,www.icourse163.org/home.htm?userId=1023847221,2018/10/7,"非常非常非常好和感谢
",7,5,0
虎视林园,www.icourse163.org/home.htm?userId=1021836555,2018/10/7,课程内容非常好，学习体验好,7,5,0
唐子李白,www.icourse163.org/home.htm?userId=9839170,2018/10/7,老师讲的深入浅出，有很大收获。,7,5,0
余振东mooc,www.icourse163.org/home.htm?userId=1144696053,2018/10/7,讲解非常清晰，非常有兴趣,7,5,0
胡大林Vec,www.icourse163.org/home.htm?userId=6555001,2018/10/7,去年还是前年的时候报过一次嵩老师的这堂python语言程序设计课，那应该是老师们第一次录慕课，记得当时嵩老师比现在健壮些哈哈，课程讲的很基础，我不是计算机专业的也能听懂，还买了一本教材，可惜的是我没有坚持下来，自己听慕课总是没有那么大的毅力。时隔一年多后，在今年下半年自己订立的慕课学习目标下，我又选择了北理嵩老师的这门课，一是发现嵩老师变瘦了更帅了，另一方面录制的课程质量真的提高一大截，增加了很多新的内容，时长设置也很合理，最近又发现老师们在课程中增加了彩...,7,5,0
虫子mooc76,www.icourse163.org/home.htm?userId=1147034804,2018/10/7,整体内容挺好的。就是导师有点太僵硬了，缺少活力。,7,4,0
有猫耀武扬威,www.icourse163.org/home.htm?userId=1138477891,2018/10/7,学习的课程非常到位,6,5,0
mooc1536301474778,www.icourse163.org/home.htm?userId=1145078044,2018/10/7,真好。真好。 真好。,7,1,0
网虫112,www.icourse163.org/home.htm?userId=8339348,2018/10/7,老师深入浅出，比单纯的看教材学习的更快，更容易理解。,7,5,0
mooc1511666893696,www.icourse163.org/home.htm?userId=1033901458,2018/10/7,课程很好，望多讲解实例，感谢,7,5,0
我这小心脏只能装你一个人,www.icourse163.org/home.htm?userId=1145569943,2018/10/7,老师讲的深入浅出，结合实例讲解Python相关语法、函数等等，内容细致容易接受，受益匪浅。,7,5,0
测绘1602班20161729王斌斌,www.icourse163.org/home.htm?userId=1020535237,2018/10/7,"very good
",7,5,0
西北风666,www.icourse163.org/home.htm?userId=1144750226,2018/10/7,老师讲解透彻，不错,7,5,0
ncst201814930225向杨洁,www.icourse163.org/home.htm?userId=1146540988,2018/10/7,老师讲得很清楚很详细,7,5,0
zhongzhe1985,www.icourse163.org/home.htm?userId=7215224,2018/10/7,课程设计感觉很好，很用心,7,5,0
勤奋的小黑猴,www.icourse163.org/home.htm?userId=1025564744,2018/10/7,课程思路非常清晰！老师讲解非常到位！学习体验非常棒！收获非常多！,7,5,0
米奥丁次,www.icourse163.org/home.htm?userId=1020743112,2018/10/7,"nice。。。
",7,5,0
eduwubin,www.icourse163.org/home.htm?userId=11903852,2018/10/7,课程还是不错的，只是每次的导学是否可以短一些？建议回顾一下就可以，另外听写代码部分完全可以省略，谢谢！,7,4,0
CapZ,www.icourse163.org/home.htm?userId=1025585578,2018/10/7,老师讲的十分详细，也很容易理解。,7,5,0
gzdx1205163com,www.icourse163.org/home.htm?userId=1018939215,2018/10/7,老师的上课方式和知识点组织的非常好,7,5,0
mooc1536242813452,www.icourse163.org/home.htm?userId=1145009683,2018/10/7,讲得挺不错,7,5,0
无mooc435,www.icourse163.org/home.htm?userId=1030832006,2018/10/7,很不错的基础学习视频,7,5,0
W_two,www.icourse163.org/home.htm?userId=1145060321,2018/10/7,教学目标明确，教师讲解细致，充分考虑到学生的学习情况，为不同层次的学生周全考虑，达到了很好的教学成果。优先推荐！！,7,5,0
mooc41227821404145566,www.icourse163.org/home.htm?userId=1147086915,2018/10/7,打call,7,5,0
mooc40824466625901385,www.icourse163.org/home.htm?userId=1146940365,2018/10/7,比较简单，可否继续增加编程内容,7,4,0
mooc1531710913225,www.icourse163.org/home.htm?userId=1142950249,2018/10/7,"讲得真好!
",6,5,0
mooc1470992840081,www.icourse163.org/home.htm?userId=1019215776,2018/10/7,非常好，简单易懂。有问题还能得到及时的回答。,7,5,0
TTTknight,www.icourse163.org/home.htm?userId=1020365356,2018/10/7,例子很丰富，讲课很新颖，打破了传统按照书本的讲课规则,7,5,0
ufidarcl126com,www.icourse163.org/home.htm?userId=1143728446,2018/10/7,言简意赅，讲述清晰,7,5,0
万恶我为首2018,www.icourse163.org/home.htm?userId=1147005154,2018/10/7,老师讲的非常好，课程也非常合理，无愧精品,7,5,0
明镜亦无台,www.icourse163.org/home.htm?userId=1018250200,2018/10/7,讲的很好，知识可以再扩展一些，比如线程方面的知识。,6,4,0
mooc40099465977247383,www.icourse163.org/home.htm?userId=1146289732,2018/10/6,课程挺好的,7,5,0
xuptjk180336张乐,www.icourse163.org/home.htm?userId=1147015649,2018/10/6,真的很棒的课程，对于我这种零基础的人来说很容易理解，很感谢老师的指导,7,5,0
鱼柳111,www.icourse163.org/home.htm?userId=1021738421,2018/10/6,挺不错的！,7,5,0
mindayuxie163com,www.icourse163.org/home.htm?userId=1032783625,2018/10/6,授课内容由浅入深，生动形象，便于学生理解，即使是没有编程基础的同学，也能快速理解和掌握课程内容,7,5,0
卡巴zol,www.icourse163.org/home.htm?userId=1145656217,2018/10/6,老师讲得太好了！,7,5,0
mooc74424018406675081,www.icourse163.org/home.htm?userId=1147055978,2018/10/6,很细致，补足了我之前没注意的细节,7,5,0
GYL201815000224王恒瑞,www.icourse163.org/home.htm?userId=1146383448,2018/10/6,"对我非常有帮助
",7,5,0
马小纯Holiday,www.icourse163.org/home.htm?userId=1146949333,2018/10/6,课程内容组织清晰明确，讲授循序渐进并且注重细节，是一门很棒的Python入门课程，激发了我的兴趣！,7,5,0
C1024,www.icourse163.org/home.htm?userId=1026404022,2018/10/6,谢谢北京理工大学嵩天老师,7,5,0
Winter凛冬将至,www.icourse163.org/home.htm?userId=11296540,2018/10/6,学的东西很有意思,7,5,0
wli1980,www.icourse163.org/home.htm?userId=7425211,2018/10/6,课程很好，讲解清晰、明了。,5,5,0
范振坤安全工程,www.icourse163.org/home.htm?userId=1137730727,2018/10/6,深入浅出，内容多而不杂，很好的教学。,7,5,0
Do Androids Dream of Electric Sheep?,www.icourse163.org/home.htm?userId=1141530905,2018/10/6,课讲的有点快了，很多东概念讲具体点讲到位会更好,7,4,0
向着阳光向太阳,www.icourse163.org/home.htm?userId=1032491430,2018/10/6,老师授课很详细,7,5,0
mooc40964700869341924,www.icourse163.org/home.htm?userId=1146999674,2018/10/6,初次学习python，还是容易吸收与学习的，希望能够更上一层,7,5,0
mooc1533199985351,www.icourse163.org/home.htm?userId=1143626688,2018/10/6,非常不错，适合自学,7,5,0
闲拾旧时光,www.icourse163.org/home.htm?userId=1145419784,2018/10/6,内容丰富，讲解详细,7,5,0
冷卻丶心,www.icourse163.org/home.htm?userId=1022304232,2018/10/6,很棒 深入浅出  但是感觉不是很系统 入门很不错 容易激起学习的兴趣,7,5,0
2018091618007郑福宇,www.icourse163.org/home.htm?userId=1142946127,2018/10/6,老师讲解棒！！,7,5,0
周庄zz,www.icourse163.org/home.htm?userId=1028524536,2018/10/6,老师讲的真心不错，很棒,6,5,0
筱檬七,www.icourse163.org/home.htm?userId=1033118175,2018/10/6,"内容清晰明了
",7,5,0
Harry Tsui,www.icourse163.org/home.htm?userId=1035295973,2018/10/6,这个视频做得很好，视频画质很高老师讲解也很到位,6,5,0
罗仕海mooc,www.icourse163.org/home.htm?userId=1144154236,2018/10/6,目前为止遇到的讲得最清晰，最简洁易懂的课程了，没有之一,7,5,0
mooc40578091614974346,www.icourse163.org/home.htm?userId=1146760566,2018/10/6,本课程的设置，属于短小精悍型的，用实例进行讲解知识点，使知识点能有所运用的被阐述，理解起来更加容易,7,5,0
Fitz-3610,www.icourse163.org/home.htm?userId=1144301129,2018/10/6,"好好好好好
",6,5,0
cj-zj,www.icourse163.org/home.htm?userId=7842376,2018/10/6,"小心分割知识边界让课件能深入浅出,避免知识过载.
实例具备现代化和时髦的特点,能提振情绪.
多媒体教学符合人的认知特点,切实能学到东西.
总之,赞!",6,5,0
FH繁华,www.icourse163.org/home.htm?userId=1030174470,2018/10/6,既不枯燥又不累，学起来挺有成就感，获得感，谢谢老师。,7,5,0
1062168746,www.icourse163.org/home.htm?userId=1146831441,2018/10/6,感觉是良心课程，真好,7,5,0
Makise-Chris,www.icourse163.org/home.htm?userId=1146895794,2018/10/6,"挺好的入门课，不过如果有程序基础，进度会显得慢了一些
",7,5,0
mooc1536752018177,www.icourse163.org/home.htm?userId=1145550896,2018/10/6,建议视频切换是可以不要弹出全屏模式,7,4,0
鸿吉Jack,www.icourse163.org/home.htm?userId=1030199570,2018/10/6,老师讲的很有活力,6,5,0
天天都收益,www.icourse163.org/home.htm?userId=1016520368,2018/10/6,很棒的课程，很棒的老师！,6,5,0
mooc1535854959453,www.icourse163.org/home.htm?userId=1144641413,2018/10/6,深入浅出，值得推荐,6,5,0
河科大数应161张展,www.icourse163.org/home.htm?userId=1024414064,2018/10/6,很好很棒很厉害,7,5,0
ttwlyy,www.icourse163.org/home.htm?userId=9580710,2018/10/6,比第一期细致了很多，学习的兴趣多了很多。,7,5,0
mooc1536820284915,www.icourse163.org/home.htm?userId=1145622953,2018/10/6,老师讲得很清楚明了，浅显易懂，举的例子也很有趣，让我受益匪浅，谢谢嵩天老师。,7,5,0
Vans凡,www.icourse163.org/home.htm?userId=1026043154,2018/10/6,讲的很好，清晰易懂,7,5,0
知小样,www.icourse163.org/home.htm?userId=1147056659,2018/10/6,内容充实，教学风格不拘一格,7,5,0
dekuuu_,www.icourse163.org/home.htm?userId=1025043236,2018/10/6,界面体验有待提升,7,4,0
空灵mooc34,www.icourse163.org/home.htm?userId=1025516808,2018/10/6,老师讲的很不错。,7,5,0
爱学习的承哥哥,www.icourse163.org/home.htm?userId=1146897399,2018/10/6,讲的很好！,7,5,0
dufeliuchangvip163com,www.icourse163.org/home.htm?userId=9495077,2018/10/6,非常棒的课程，很适合从零基础学起的同学,6,5,0
頔枫,www.icourse163.org/home.htm?userId=1030452656,2018/10/5,老师讲课很细致， 课程很基础，很适合我这样的小白学习！,7,5,0
小红xiaohong,www.icourse163.org/home.htm?userId=11974563,2018/10/5,挺好的，，,7,5,0
輈輧,www.icourse163.org/home.htm?userId=1137114123,2018/10/5,讲的非常适合小白，就是内容量有点少。,7,4,0
ssunyingg,www.icourse163.org/home.htm?userId=3133223,2018/10/5,系统，基础，适合我这种小白。非常感谢提供该课程的平台及学校和老师们。,7,5,0
宅宅基地,www.icourse163.org/home.htm?userId=1146262690,2018/10/5,"可以通过这个平台学到很多平时想学，却很难学到的芝士，关键是免费免费哇

",7,5,0
mooc40410464053673423,www.icourse163.org/home.htm?userId=1146494882,2018/10/5,hao a  ,7,5,0
Shaner626,www.icourse163.org/home.htm?userId=1028497380,2018/10/5,"非常适合初学者初步了解python
",7,5,0
数学不到85以上不改名字,www.icourse163.org/home.htm?userId=1031555382,2018/10/5,老师很好讲的很细,7,5,0
Dara_Dadou,www.icourse163.org/home.htm?userId=1146465301,2018/10/5,很好的课程,7,5,0
竹香YsMox,www.icourse163.org/home.htm?userId=5808446,2018/10/5,"很不错,比自己看书有意思得多,互动体验非常好",7,5,0
jimi--zhan,www.icourse163.org/home.htm?userId=1146924922,2018/10/5,"老师的课
超级棒
",6,5,0
静候花开mooc1461660679772,www.icourse163.org/home.htm?userId=1016695716,2018/10/5,老师讲解的很详细，比之前版本跟具有可学性，可以激发学生的学习热情，可以看出来老师很用心，能够遇到这样的老师真是三生有幸,7,5,0
oectang,www.icourse163.org/home.htm?userId=4599192,2018/10/5,内容新颖，很棒的课程,7,5,0
严臻杰,www.icourse163.org/home.htm?userId=1019377235,2018/10/5,老师教授的内容非常容易上手，很喜欢。,7,5,0
杀猪刀的温柔1号,www.icourse163.org/home.htm?userId=1144043752,2018/10/5,"就觉得自己有点菜，有些地方要理解好几遍
",6,5,0
lhk2015,www.icourse163.org/home.htm?userId=9458770,2018/10/5,讲解的很有调理，由浅入深，循序渐进。学的很充实，强烈推荐,6,5,0
mooc1518524101046,www.icourse163.org/home.htm?userId=1135571924,2018/10/5,老师讲的很仔细，也比较好理解，很喜欢,7,5,0
mooc40527949248950415,www.icourse163.org/home.htm?userId=1146701447,2018/10/5,"非常好的平台
",7,5,0
菜东东东,www.icourse163.org/home.htm?userId=11319906,2018/10/5,内容循序渐进，易学,7,5,0
hiTan,www.icourse163.org/home.htm?userId=1135101923,2018/10/5,超级棒的课程，不光学到了python知识，还学到了学习的态度，坚持的力量。感谢嵩天老师和他的团队。,7,5,0
bit63011824陈稳1120180329,www.icourse163.org/home.htm?userId=1146074063,2018/10/5,老师真的很棒！,7,5,0
18软件php2肖慧远186307359,www.icourse163.org/home.htm?userId=1015986549,2018/10/5,课程详细 面向新手 老师教学水平很高 感谢这个平台 感谢 此课程的工作者,7,5,0
阿发Huffie,www.icourse163.org/home.htm?userId=1014888074,2018/10/5,稍微有点C语言的基础，还算是能听懂的，音效很棒。,7,5,0
liukuo2016163com,www.icourse163.org/home.htm?userId=1025679170,2018/10/5,老师讲的很好，至少我是听懂了，比教室上课的老师讲的有意思。,7,4,0
mooc40657743959371604,www.icourse163.org/home.htm?userId=1146833350,2018/10/5,人生苦短，我学python。,7,5,0
花漾甜心,www.icourse163.org/home.htm?userId=1033626923,2018/10/5,Very good!,7,5,0
ykt1493521043165,www.icourse163.org/home.htm?userId=1026460920,2018/10/5,讲的很棒！,7,5,0
mooc9268772499447373,www.icourse163.org/home.htm?userId=1146896028,2018/10/5,非常好，我学到了很多东西，并且爱上了编程。,7,5,0
MyStylemooc3,www.icourse163.org/home.htm?userId=1018439738,2018/10/5,很棒的课程，相比我以前看的python课程有条理，单元后有总结，利于学生掌握学习内容，讲课精简到位不冗余。课程内容不够详尽，比如讲字符串时好多常用方法没有提到。,7,5,0
mooc1528441624785,www.icourse163.org/home.htm?userId=1141509502,2018/10/5,"老师讲很优秀
",6,5,0
离合mooc,www.icourse163.org/home.htm?userId=1025219273,2018/10/5,"对于入门的学生还是很不错的
",7,5,0
2017临床医学一2班3160034073,www.icourse163.org/home.htm?userId=1030250256,2018/10/5,自学的时候经常看不懂一些书在说什么，但是老师讲得很清晰,7,5,0
楚笙箫,www.icourse163.org/home.htm?userId=1141696963,2018/10/5,很不错，讲解到位,7,5,0
copoplar163com,www.icourse163.org/home.htm?userId=1938533,2018/10/5,课程很好，深入浅出！,7,5,0
Tianwenxiao,www.icourse163.org/home.htm?userId=1146999974,2018/10/5,对于编程小白，刚上来就讲函数，有些懵，不过老师讲课很生动，学到了东西。,7,4,0
mooc8745787833289525,www.icourse163.org/home.htm?userId=1146315999,2018/10/4,老师讲的内容还是比较有含义的  虽然都看似很简单  但都用到了很多函数的用法 而且循序渐进，很有逻辑性。内容不断在丰富，但也会有更多的内容需要我们在课下思考。我觉着这样很好，学这门课老师只是辅助，最重要的还是自己。,7,3,0
chaoguangluo,www.icourse163.org/home.htm?userId=1146141657,2018/10/4,我可是要跟着老师认真学的。加油，Python 和 大家！,7,5,0
mooc1524964133240,www.icourse163.org/home.htm?userId=1139816776,2018/10/4,老师讲的很好,7,5,0
obul112233,www.icourse163.org/home.htm?userId=1144218096,2018/10/4,"非常好，果然是精品课程
",7,5,0
杨国涵,www.icourse163.org/home.htm?userId=11709959,2018/10/4,学习这门课，我收益颇多！,7,5,0
初见悲风,www.icourse163.org/home.htm?userId=1144546302,2018/10/4,python是门特别容易入门的语言,7,5,0
1556707768qqcom,www.icourse163.org/home.htm?userId=1145006547,2018/10/4,感觉很基础，适合初学者,7,5,0
张鹏JY,www.icourse163.org/home.htm?userId=1140690802,2018/10/4,"非常棒的一门课。
",7,5,0
卫致远,www.icourse163.org/home.htm?userId=1145419147,2018/10/4,这个课很好,7,5,0
952755,www.icourse163.org/home.htm?userId=1147001205,2018/10/4,讲课很清晰 由浅入深 很适合小白,7,4,0
ChemX,www.icourse163.org/home.htm?userId=1027780972,2018/10/4,肥肠不错啊！,7,5,0
陈伟斌ykt1520142070429,www.icourse163.org/home.htm?userId=1136271387,2018/10/4,老师，不会英文是不是就没戏了,7,5,0
梦里说话,www.icourse163.org/home.htm?userId=1145494467,2018/10/4,大赞，易懂简单,7,5,0
mooc40330990075610343,www.icourse163.org/home.htm?userId=1146403837,2018/10/4,老师讲的很好,7,5,0
RobinVanmooc1,www.icourse163.org/home.htm?userId=1144070688,2018/10/4,很好 老师讲的很不错,7,5,0
wyqhyytcdj163com,www.icourse163.org/home.htm?userId=1138592928,2018/10/4,内容很棒，值得推荐！,7,5,0
mooc1535557671215,www.icourse163.org/home.htm?userId=1144520468,2018/10/4,老师讲的很好，尤其是程序例子很新颖。,6,5,0
cf1934,www.icourse163.org/home.htm?userId=6628754,2018/10/4,课件节奏把握比较好 ，初学者能够跟上老师的思路。满意,7,5,0
mooc1517536076974,www.icourse163.org/home.htm?userId=1135242599,2018/10/4,"很好棒棒哒
",7,5,0
苏青叶,www.icourse163.org/home.htm?userId=10368863,2018/10/4,希望可以多加些实际工程的视频,6,5,0
妄___,www.icourse163.org/home.htm?userId=1140147678,2018/10/4,感觉老师讲的很僵硬，有的细节没有提到或者我没听到，比如说turtle.circle函数是顺时针画图形，还是逆时针画图形，这点细节好像没讲,7,3,0
邰连杰,www.icourse163.org/home.htm?userId=1137091341,2018/10/4,简单易懂、,7,5,0
2017130787刘金山,www.icourse163.org/home.htm?userId=1145432646,2018/10/4,课程总的来说还是可以的,7,4,0
软工180720185233李文迪,www.icourse163.org/home.htm?userId=1144325213,2018/10/4,"更深入的认识了Python,认识到学习编程的乐趣，激发了斗志。",7,5,0
enjoypro,www.icourse163.org/home.htm?userId=3463030,2018/10/4,讲解详细细致，知识点很容易掌握，教学内容很新！,7,5,0
zhbin87,www.icourse163.org/home.htm?userId=4946896,2018/10/4,有趣，有用,7,5,0
花花草草20170111,www.icourse163.org/home.htm?userId=1141437645,2018/10/4,如果有电子课本更好,7,5,0
cqu20181202023t郑佳丽,www.icourse163.org/home.htm?userId=1034856269,2018/10/4,比较喜欢一节课整次上完。,7,5,0
函谷关里的PupilJ,www.icourse163.org/home.htm?userId=1139512192,2018/10/4,老师的讲课思路很清晰，很和蔼嘿嘿,6,5,0
内心住个小公举,www.icourse163.org/home.htm?userId=1136674023,2018/10/4,讲得特别细，也很基础，希望老师能再出一个Python进阶课程~,7,5,0
柔翰,www.icourse163.org/home.htm?userId=1141079477,2018/10/4,"总是能心满意足的领会
",7,5,0
qq453502553,www.icourse163.org/home.htm?userId=1105087,2018/10/4,讲解细致易懂,7,5,0
mooc1534394441819,www.icourse163.org/home.htm?userId=1144081281,2018/10/4,"谢谢老师们的辛苦付出
是小白《初学者》的入门首选
",6,5,0
guolei,www.icourse163.org/home.htm?userId=600444,2018/10/4,讲解的不错，就是有点演戏的感觉。,7,5,0
穷背包客,www.icourse163.org/home.htm?userId=1023726309,2018/10/4,老师讲的很好！,7,5,0
mooc64632582768252931,www.icourse163.org/home.htm?userId=1146969704,2018/10/3,课程循序渐进，易理解！十分的不错哦！,7,5,0
青城一诺,www.icourse163.org/home.htm?userId=1022090348,2018/10/3,好喜欢老师的讲解呀~~~我要好好跟着学~~,7,5,0
Bule_Sky2018,www.icourse163.org/home.htm?userId=1015968438,2018/10/3,讲得很详细,7,5,0
爱自己哦666,www.icourse163.org/home.htm?userId=1144150500,2018/10/3,本课程十分清晰，讲解易懂，十分受用，感谢老师的讲课和平台,6,5,0
cwzou_11,www.icourse163.org/home.htm?userId=2492000,2018/10/3,老师讲得太棒了，深入浅出，很容易懂。,6,5,0
mooc1502458807590,www.icourse163.org/home.htm?userId=1028920882,2018/10/3,深入简出，能听懂了，谢谢老师！,7,5,0
ncst201814930122王彬,www.icourse163.org/home.htm?userId=1146408180,2018/10/3,易理解  很好,7,5,0
天轶,www.icourse163.org/home.htm?userId=1026284963,2018/10/3,老师讲的很不错了,6,5,0
mooc8381519106577755,www.icourse163.org/home.htm?userId=1146033852,2018/10/3,nice，就是很棒,7,5,0
17010199003柴智,www.icourse163.org/home.htm?userId=1031178191,2018/10/3,比较适合新手小白，有编程基础的同学建议跳着看。不过有些拓展知识介绍也非常值得一看,7,5,0
Henry-G,www.icourse163.org/home.htm?userId=1146167242,2018/10/3,老师讲的浅显易懂，生动形象，条理清晰，强烈推荐。,7,5,0
孤鹄,www.icourse163.org/home.htm?userId=1030555703,2018/10/3,视频有点碎，老师讲的很棒,7,5,0
昭孟,www.icourse163.org/home.htm?userId=1146515573,2018/10/3,这个课程老师讲解的速度可以调，所以非常有利于理解,6,5,0
泽北荣治●Gluttony,www.icourse163.org/home.htm?userId=1015679532,2018/10/3,老师讲的很好，很细致,7,5,0
mooc1498877991656,www.icourse163.org/home.htm?userId=1028034256,2018/10/3,hhhhh,7,5,0
mooc1463293606301,www.icourse163.org/home.htm?userId=1017145822,2018/10/3,编程能力有了很大提高，老师辛苦了，希望老师能够开设有关机器学习的课程，谢谢老师。,6,5,0
MF张婕,www.icourse163.org/home.htm?userId=1023818855,2018/10/3,课程很棒~老师讲的不错,7,5,0
Dr-Strange,www.icourse163.org/home.htm?userId=1146994910,2018/10/3,very good!,7,5,0
csj129822,www.icourse163.org/home.htm?userId=5092992,2018/10/3,12345,7,5,0
佘玉萍,www.icourse163.org/home.htm?userId=1146930695,2018/10/2,非常详细，也易懂,7,5,0
samaelykt1456025310420,www.icourse163.org/home.htm?userId=1014926045,2018/10/2,强烈推荐的一门课！,7,5,0
mooc73198906664997065,www.icourse163.org/home.htm?userId=1146146699,2018/10/2,交的很好，听得懂,7,5,0
学海之行者,www.icourse163.org/home.htm?userId=1029938984,2018/10/2,"强烈推荐，棒

",6,5,0
mooc39648346997633933,www.icourse163.org/home.htm?userId=1145857670,2018/10/2,老师讲的很透彻 很容易理解,7,5,0
尼古拉斯哒哒哒哒哒,www.icourse163.org/home.htm?userId=1146882203,2018/10/2,虽然才从前天开始学习了解python但是这门课我感觉蛮适合我的，从一个什么都不懂的小白，到今天用python绘图做大蟒蛇，充满了成就感，而且感觉蛮好玩的哎。,7,5,0
金健宇,www.icourse163.org/home.htm?userId=1032972027,2018/10/2,"print(""极好的入门课程"")",7,5,0
侯松元,www.icourse163.org/home.htm?userId=1031214779,2018/10/2,"定期复习我觉得很好,感觉课时太零碎",7,5,0
嘘嘘緒,www.icourse163.org/home.htm?userId=6939532,2018/10/2,简洁清晰高效,7,4,0
华科_CS1806_张鹏,www.icourse163.org/home.htm?userId=1146256749,2018/10/2,适合初学者,7,5,0
mooc39705988004322929,www.icourse163.org/home.htm?userId=1145907436,2018/10/2,讲解由浅入深，循序渐进，非常不错！,7,5,0
xudaliang,www.icourse163.org/home.htm?userId=1821980,2018/10/2,思路清楚，逻辑严密，安排合理，赞！,6,5,0
mooc40051834254720789,www.icourse163.org/home.htm?userId=1146264423,2018/10/2,之前对python了解比较少，学了一两课觉得很好，想继续学习下去,7,5,0
DASHZERO233,www.icourse163.org/home.htm?userId=1146077626,2018/10/2,很棒，切入不一样,7,5,0
回到乡间看月亮,www.icourse163.org/home.htm?userId=1016111435,2018/10/2,好想成为大牛,7,5,0
2CHM38西交潘凌志2183511582W1,www.icourse163.org/home.htm?userId=1144743701,2018/10/2,"好好好好好
",7,5,0
孔凡涛,www.icourse163.org/home.htm?userId=1035834083,2018/10/2,非常非常好,7,5,0
馨大哥,www.icourse163.org/home.htm?userId=1014707707,2018/10/2,我是个编程小白基本没有接触过编程也不是很懂，最近一直在看老师的教程我觉得还不错，老师课讲的挺仔细的，我会好好学习。,7,5,0
m155175970371163com,www.icourse163.org/home.htm?userId=1145796475,2018/10/2,老师讲的很好,7,5,0
111600414郭卓航,www.icourse163.org/home.htm?userId=1023886578,2018/10/2,理论联系实践，不错,6,4,0
mooc63413929134706550,www.icourse163.org/home.htm?userId=1145854959,2018/10/2,我觉得由浅入深，学习很快，能跟得上老师的进度,7,5,0
屠佳伟,www.icourse163.org/home.htm?userId=1021447481,2018/10/2,讲的很详细，听了感觉很有用,7,5,0
19H30089程雪潭,www.icourse163.org/home.htm?userId=12811783,2018/10/2,很棒的内容，细致深入,6,5,0
FeatherwitX,www.icourse163.org/home.htm?userId=1028531025,2018/10/2,讲解详细到位，且拥有举一反三的过程，能够使学生能够思考并学习到更多的东西。,7,5,0
mooc_malloc,www.icourse163.org/home.htm?userId=1143218734,2018/10/2,"很棒 非常好
",7,5,0
中国科研所量子力学分院,www.icourse163.org/home.htm?userId=1033972730,2018/10/2,"循序渐进  从实例教学

",7,5,0
未闻花茗ぁ,www.icourse163.org/home.htm?userId=1035072657,2018/10/2,很有帮助，很系统的讲述了PYthon的脉络体系,7,5,0
悟空ovo,www.icourse163.org/home.htm?userId=1022987585,2018/10/2,老师讲解的很有节奏，分析细致，python很好玩~,7,5,0
